energy,tempo,danceability,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_id,track_name,instrumentalness,mode,key,duration_ms,acousticness,type,genre
0.339,97.989,0.705,-10.612,0.12,0.457,The Marías,4,0.0278,84,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,0.0814,1,7,236907,0.552,music,"pop,mainstream"
0.855,127.986,0.638,-4.86,0.245,0.731,"Post Malone, Morgan Wallen",4,0.0264,84,spotify:track:7221xIgOnuakPdLqT0F3nP,7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),0.0,1,7,178206,0.00757,music,"pop,mainstream"
0.386,192.004,0.504,-10.976,0.0961,0.281,"Taylor Swift, Post Malone",4,0.0308,84,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),1.53e-05,1,11,228965,0.502,music,"pop,mainstream"
0.778,96.057,0.911,-2.248,0.179,0.345,"Bad Bunny, Feid",4,0.262,84,spotify:track:7iQXYTyuG13aoeHxGG28Nh,7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,2.16e-05,1,5,162768,0.0887,music,"latin,reggaeton"
0.697,116.109,0.741,-7.028,0.133,0.774,Creedence Clearwater Revival,4,0.0277,84,spotify:track:2LawezPeJhN4AWuSB0GtAU,2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,2.28e-05,1,0,160133,0.0664,music,"rock,classic"
0.652,141.981,0.47,-9.629,0.175,0.104,"A$AP Rocky, Imogen Heap, Clams Casino",4,0.0561,84,spotify:track:3ZaEs1O8BG581qYPHpQ8d6,3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),4.08e-05,1,2,190286,0.0831,music,"hip-hop,chill"
0.574,120.013,0.669,-6.442,0.146,0.273,"Lil Peep, XXXTENTACION",4,0.0286,84,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,0.00294,0,4,196400,0.0175,music,"hip-hop,chill"
0.709,194.055,0.744,-5.778,0.0847,0.712,"Myke Towers, benny blanco",4,0.284,84,spotify:track:0qeIFEGRQqHoaJtLCl0U73,0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),0.0,0,6,130880,0.0501,music,"pop,mainstream"
0.952,125.304,0.445,-5.321,0.112,0.624,Guns N' Roses,4,0.0522,84,spotify:track:7snQQk1zcKl8gZ92AnueZW,7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,0.0843,1,6,356067,0.09,music,"rock,classic"
0.492,120.151,0.828,-9.744,0.128,0.789,Fleetwood Mac,4,0.0276,84,spotify:track:0ofHAoxe9vBkTCp2UQIavz,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,0.00428,1,0,257800,0.0644,music,"rock,classic"
0.533,131.036,0.797,-9.74,0.103,0.329,"XXXTENTACION, Trippie Redd",4,0.0412,84,spotify:track:7AQim7LbvFVZJE3O8TYgf2,7AQim7LbvFVZJE3O8TYgf2,Fuck Love,0.000152,0,0,146520,0.0172,music,"hip-hop,chill"
0.251,139.999,0.746,-16.169,0.106,0.18,XXXTENTACION,4,0.259,84,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,0.00203,0,11,120027,0.782,music,"hip-hop,chill"
0.216,79.109,0.555,-11.661,0.109,0.504,Richy Mitch & The Coal Miners,3,0.0721,84,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,6me7F0aaZjwDo6RJ5MrfBD,Evergreen,0.00416,1,3,87000,0.557,music,"folk,indie"
0.532,85.03,0.548,-7.596,0.217,0.405,Arctic Monkeys,4,0.0323,84,spotify:track:5FVd6KXrgO9B3JPmC8OPst,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,0.000263,1,5,272394,0.186,music,"rock,alternative"
0.791,105.018,0.894,-4.699,0.0388,0.583,"USHER, Lil Jon, Ludacris",4,0.112,84,spotify:track:5rb9QrpfcKFHM1EUbSIurX,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),0.0,1,2,250373,0.0183,music,"pop,throwback"
0.824,100.024,0.778,-5.892,0.405,0.758,"Shakira, Wyclef Jean",4,0.0707,84,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),0.0,0,10,218093,0.284,music,"pop,throwback"
0.902,84.412,0.573,-7.638,0.0928,0.876,a-ha,4,0.054,84,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,0.00125,0,6,225280,0.018,music,"pop,throwback"
0.939,129.024,0.671,-3.206,0.298,0.53,"Pitbull, AFROJACK, Ne-Yo, Nayer",4,0.161,84,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),0.0,1,8,252307,0.191,music,"pop,throwback"
0.822,167.997,0.604,-4.833,0.147,0.288,Imagine Dragons,4,0.0438,84,spotify:track:1zB4vmk8tFRmM9UULNzbLB,1zB4vmk8tFRmM9UULNzbLB,Thunder,0.134,1,0,187147,0.00672,music,"pop,soft"
0.552,75.881,0.346,-6.864,0.114,0.0789,Adele,4,0.0282,84,spotify:track:6VObnIkLVruX4UVyxWhlqm,6VObnIkLVruX4UVyxWhlqm,Skyfall,0.0,0,0,286480,0.417,music,"pop,soft"
0.913,115.728,0.574,-4.793,0.156,0.423,AC/DC,4,0.133,84,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,0.00158,0,6,208400,0.061,music,"rock,classic"
0.543,68.534,0.359,-7.582,0.118,0.453,Taylor Swift,4,0.0919,84,spotify:track:1dGr1c8CrMLDpV6mPbImSI,1dGr1c8CrMLDpV6mPbImSI,Lover,1.58e-05,1,7,221307,0.492,music,"pop,soft"
0.442,146.277,0.557,-7.224,0.11,0.213,Coldplay,4,0.0243,84,spotify:track:75JFxkI2RXiU7L9VXzMkle,75JFxkI2RXiU7L9VXzMkle,The Scientist,1.46e-05,1,5,309600,0.731,music,"pop,soft"
0.379,107.989,0.614,-10.48,0.0986,0.201,Ed Sheeran,4,0.0476,84,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,0.000464,1,4,258987,0.607,music,"pop,soft"
0.518,126.089,0.875,-8.388,0.125,0.37,CYRIL,4,0.0551,84,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,0h3Xy4V4apMraB5NuM8U7Z,Stumblin' In,0.00995,1,2,213364,0.0638,music,"electronic,tropical"
0.707,82.045,0.786,-4.386,0.121,0.691,"Maisak, Feid",4,0.0635,84,spotify:track:2gmd7lY3QSzLh0xIY4cRvi,2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,0.0,0,7,225373,0.0399,music,"latin,modern"
0.866,140.266,0.526,-5.822,0.0945,0.248,Arctic Monkeys,4,0.0568,84,spotify:track:0BxE4FqsDD1Ot4YuBXwAPp,0BxE4FqsDD1Ot4YuBXwAPp,505,7.78e-05,1,0,253587,0.00287,music,"rock,indie"
0.284,99.796,0.358,-8.285,0.183,0.276,SZA,3,0.0285,84,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,0.0,1,7,180853,0.805,music,"r&b,modern"
0.524,95.01,0.748,-5.599,0.111,0.661,"The Chainsmokers, Halsey",4,0.0338,84,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,7BKLCZ1jbUBVqRi2FVlTVw,Closer,0.0,1,8,244960,0.414,music,"electronic,modern"
0.453,139.943,0.915,-4.589,0.104,0.287,Gunna,4,0.27,84,spotify:track:4Na2HfNSr58chvfX69fy36,4Na2HfNSr58chvfX69fy36,one of wun,0.000163,0,10,144000,0.0872,music,"gaming,modern"
0.829,139.198,0.476,-3.806,0.167,0.505,Odetari,4,0.0658,84,spotify:track:2yR2sziCF4WEs3klW1F38d,2yR2sziCF4WEs3klW1F38d,KEEP UP,0.00916,0,10,133227,0.0172,music,"gaming,modern"
0.642,179.974,0.745,-6.257,0.0658,0.226,Lil Tecca,4,0.287,84,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,1lOe9qE0vR9zwWQAOk6CoO,Ransom,0.0,0,7,131240,0.0204,music,"gaming,modern"
0.364,75.24,0.524,-10.209,0.1,0.436,"Daniel Caesar, H.E.R.",4,0.0367,84,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),0.0,1,7,209831,0.808,music,"r&b,modern"
0.536,97.541,0.716,-7.798,0.208,0.359,Junior H,3,0.0328,84,spotify:track:4ZOkfHC38nxSeSqzGE5HFr,4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,0.0,0,2,240669,0.452,music,"latin,modern"
0.706,80.969,0.722,-4.857,0.067,0.599,Shaboozey,4,0.0292,84,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),0.0,1,9,171292,0.072,music,"pop,global"
0.643,117.025,0.74,-5.446,0.0407,0.96,Hozier,4,0.0413,84,spotify:track:19XpFsce28aByvCC4g89tJ,19XpFsce28aByvCC4g89tJ,Too Sweet,0.00229,1,10,251424,0.041,music,"pop,global"
0.547,95.0,0.778,-7.273,0.132,0.442,"P!nk, Nate Ruess",4,0.0489,83,spotify:track:1mKXFLRA179hdOWQBwUk9e,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),0.000306,1,2,242733,0.344,music,"pop,soft"
0.264,119.93,0.422,-7.064,0.132,0.331,John Legend,4,0.0322,83,spotify:track:3U4isOIWM3VvDubwSI3y7a,3U4isOIWM3VvDubwSI3y7a,All of Me,0.0,1,8,269560,0.922,music,"pop,soft"
0.187,132.679,0.303,-16.757,0.102,0.212,Patrick Watson,4,0.0356,83,spotify:track:44A0o4jA8F2ZF03Zacwlwx,44A0o4jA8F2ZF03Zacwlwx,Je te laisserai des mots,0.499,1,2,160853,0.989,music,"folk,indie"
0.763,120.042,0.695,-3.497,0.0863,0.551,Post Malone,4,0.0396,83,spotify:track:21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,Circles,0.00242,1,0,215280,0.189,music,"hip-hop,melodic"
0.425,102.078,0.357,-7.301,0.322,0.27,Conan Gray,3,0.0333,83,spotify:track:4xqrdfXkTW4T0RauPLv3WA,4xqrdfXkTW4T0RauPLv3WA,Heather,0.0,1,5,198040,0.584,music,"ambient,academic"
0.89,133.52,0.502,-5.175,0.217,0.259,AC/DC,4,0.0364,83,spotify:track:57bgtoPSgt236HzfBOd8kj,57bgtoPSgt236HzfBOd8kj,Thunderstruck,0.0117,1,4,292880,0.000147,music,"rock,classic"
0.416,113.986,0.324,-8.92,0.11,0.151,Lana Del Rey,4,0.0368,83,spotify:track:2nMeu6UenVvwUktBCpLMK9,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,3.69e-05,0,11,236053,0.262,music,"ambient,academic"
0.628,90.482,0.639,-7.578,0.386,0.43,"Kanye West, Dwele",4,0.0398,83,spotify:track:5TRPicyLGbAF2LGBFbHGvO,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,0.0,0,6,237507,0.0381,music,"hip-hop,chill"
0.678,117.067,0.595,-5.18,0.418,0.259,PARTYNEXTDOOR,4,0.0335,83,spotify:track:5fEB6ZmVkg63GZg9qO86jh,5fEB6ZmVkg63GZg9qO86jh,Break from Toronto,0.00389,1,9,99213,0.0199,music,"hip-hop,chill"
0.581,130.033,0.613,-8.588,0.25,0.551,Taylor Swift,4,0.0424,83,spotify:track:4R2kfaDFhslZEMJqAFNpdd,4R2kfaDFhslZEMJqAFNpdd,cardigan,0.000345,0,0,239560,0.537,music,"ambient,academic"
0.583,115.221,0.669,-8.949,0.1,0.271,"Victor Mendivil, Oscar Maydon",4,0.269,83,spotify:track:1cZHUhGz7xJ8c4szDipipd,1cZHUhGz7xJ8c4szDipipd,Mejores Jordans,2.54e-06,1,1,234716,0.603,music,"latin,reggaeton"
0.738,169.918,0.841,-7.455,0.0892,0.484,"KAROL G, Peso Pluma",4,0.307,83,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,5RqSsdzTNPX1uzkmlHCFvK,QLONA,0.0,0,7,172798,0.52,music,"latin,reggaeton"
0.519,100.025,0.763,-7.426,0.0816,0.804,FloyyMenor,4,0.0636,83,spotify:track:42wdz3j7gstgUuhoFLCXqd,42wdz3j7gstgUuhoFLCXqd,PELIGROSA,6.42e-06,0,6,134930,0.22,music,"latin,reggaeton"
0.618,126.031,0.853,-10.833,0.0972,0.32,"Lost Frequencies, Tom Odell",4,0.0923,83,spotify:track:4MSj19TwYBLgDFj3ddEeco,4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),0.89,1,6,145599,0.633,music,"electronic,techno"
0.787,119.996,0.704,-6.751,0.159,0.31,"HUGEL, Topic, Arash, Daecolm",4,0.0462,83,spotify:track:5nPbKG04fhLkIAjcPFaZq7,5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),0.00538,0,11,214000,0.00926,music,"electronic,techno"
0.529,161.989,0.671,-7.226,0.0856,0.203,Juice WRLD,4,0.307,83,spotify:track:4VXIryQMWpIdGgYR4TrjT1,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,0.000335,1,0,165820,0.0769,music,"hip-hop,melodic"
0.373,92.718,0.671,-18.064,0.0481,0.732,TOTO,4,0.0323,83,spotify:track:2374M0fQpWi3dLnB54qaLX,2374M0fQpWi3dLnB54qaLX,Africa,8.01e-05,1,9,295893,0.257,music,"rock,classic"
0.7,188.386,0.31,-5.678,0.0828,0.763,AC/DC,4,0.047,83,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,0.00965,1,9,255493,0.011,music,"rock,classic"
0.741,153.96,0.601,-5.569,0.415,0.441,Justin Bieber,4,0.0478,83,spotify:track:6I3mqTwhRpn34SLVafSH7G,6I3mqTwhRpn34SLVafSH7G,Ghost,2.91e-05,1,2,153190,0.185,music,"pop,soft"
0.713,120.032,0.742,-5.522,0.059,0.879,Maroon 5,4,0.0303,83,spotify:track:4gbVRS8gloEluzf0GzDOFc,4gbVRS8gloEluzf0GzDOFc,Maps,0.0,0,1,189960,0.0205,music,"pop,soft"
0.934,127.066,0.417,-3.908,0.132,0.287,System Of A Down,4,0.119,83,spotify:track:2DlHlPMa4M17kufBvI2lEN,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,0.0015,0,7,210240,0.000278,music,"metal,death"
0.866,128.038,0.578,-3.804,0.257,0.619,WALK THE MOON,4,0.0619,83,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,0.0,1,1,199080,0.00701,music,"pop,throwback"
0.783,124.08,0.532,-5.697,0.161,0.643,Avicii,4,0.0523,83,spotify:track:0nrRP2bk19rLc0orkWPQk2,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,0.0012,1,2,247427,0.0038,music,"pop,throwback"
0.887,122.509,0.532,-3.757,0.294,0.794,Bon Jovi,4,0.0335,83,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,0.000206,1,0,249293,0.0778,music,"pop,throwback"
0.711,125.135,0.692,-7.498,0.12,0.875,"Eurythmics, Annie Lennox, Dave Stewart",4,0.0317,83,spotify:track:1TfqLAPs4K3s2rJMoCokcS,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,0.0,0,0,216933,0.225,music,"pop,throwback"
0.837,120.028,0.755,-2.718,0.289,0.714,Kesha,4,0.142,83,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,0.0,0,2,199693,0.0991,music,"pop,throwback"
0.76,99.947,0.655,-3.669,0.299,0.409,Justin Bieber,4,0.045,83,spotify:track:09CtPGIpYB4BrO8qb1RGsF,09CtPGIpYB4BrO8qb1RGsF,Sorry,0.0,0,0,200787,0.0797,music,"pop,throwback"
0.838,143.04,0.774,-3.914,0.242,0.924,Britney Spears,4,0.114,83,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,6I9VzXrHxO9rA9A5euc8Ak,Toxic,0.025,0,5,198800,0.0249,music,"pop,throwback"
0.943,94.612,0.331,-3.188,0.242,0.296,Evanescence,4,0.0698,83,spotify:track:0COqiPhxzoWICwFCS4eZcp,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,2.06e-06,0,4,235893,0.00721,music,"punk,pop punk"
0.925,86.989,0.749,-5.034,0.52,0.641,"Eminem, Rihanna",4,0.227,83,spotify:track:15JINEqzVMv3SvJTAXAKED,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,0.0,1,10,263373,0.241,music,"blues,classic"
0.751,129.994,0.701,-8.39,0.15,0.22,Taylor Swift,4,0.0502,83,spotify:track:4q5YezDOIPcoLr8R81x9qy,4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,0.0,1,0,218005,0.123,music,"gaming,modern"
0.628,140.053,0.668,-4.692,0.0293,0.568,LISA,4,0.046,83,spotify:track:6vvPecFTmWxDfEJ6cYT1wa,6vvPecFTmWxDfEJ6cYT1wa,Rockstar,0.0,1,8,138213,0.129,music,"k-pop,modern"
0.47,67.086,0.598,-8.744,0.505,0.879,Brenda Lee,4,0.0496,83,spotify:track:2EjXfH91m7f8HiJN1yQg97,2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,0.0,1,8,126267,0.617,music,"pop,global"
0.957,126.035,0.804,-5.452,0.114,0.962,Charli xcx,4,0.034,83,spotify:track:19RybK6XDbAVpcdxSbZL1o,19RybK6XDbAVpcdxSbZL1o,Apple,0.0174,1,0,151740,0.125,music,"gaming,modern"
0.676,162.012,0.814,-4.67,0.119,0.312,"Future, Metro Boomin, Kendrick Lamar",4,0.231,83,spotify:track:2tudvzsrR56uom6smgOcSf,2tudvzsrR56uom6smgOcSf,Like That,1.28e-05,0,11,267707,0.00709,music,"gaming,modern"
0.715,199.892,0.475,-5.371,0.135,0.159,"DJ Snake, Justin Bieber",4,0.058,83,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,2.67e-05,1,8,205947,0.0863,music,"electronic,modern"
0.642,83.389,0.463,-4.474,0.0686,0.339,"Future, Drake, Tems",4,0.34,82,spotify:track:59nOXPmaKlBfGMDeOVGrIK,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),0.0,1,1,189893,0.314,music,"latin,afro-latin"
0.621,191.868,0.525,-7.364,0.291,0.592,Ariana Grande,4,0.117,82,spotify:track:0lizgQ7Qw35od7CYaoMBZb,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,0.0,1,7,204093,0.0489,music,"pop,global"
0.563,105.008,0.833,-5.593,0.139,0.343,"Rauw Alejandro, Bad Bunny",4,0.204,82,spotify:track:0l0vcZMU7AOeQmUIREoI2U,0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,1.27e-05,0,4,182857,0.528,music,"pop,global"
0.668,87.973,0.573,-4.356,0.109,0.145,"Metro Boomin, Future, Don Toliver",4,0.0467,82,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),4.01e-05,0,7,199920,0.189,music,"arabic,modern"
0.345,84.581,0.559,-13.496,0.141,0.458,Red Hot Chili Peppers,4,0.0459,82,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,0.000105,1,4,264307,0.0576,music,"rock,classic"
0.724,101.097,0.556,-3.165,0.217,0.681,"Duki, Myke Towers",3,0.119,82,spotify:track:03IpZ9yqJlo3EIgDQUgBSF,03IpZ9yqJlo3EIgDQUgBSF,Nueva Era,0.0,1,0,246889,0.267,music,"latin,modern"
0.832,98.582,0.742,-4.267,0.296,0.716,Grupo Frontera,4,0.0325,82,spotify:track:1uGUbgZuO1kD1JZ0UeFupN,1uGUbgZuO1kD1JZ0UeFupN,Hecha Pa' Mí,0.0,1,8,195846,0.0857,music,"latin,modern"
0.621,119.043,0.455,-7.694,0.123,0.28,Travis Scott,4,0.0517,82,spotify:track:4kjI1gwQZRKNDkw1nI475M,4kjI1gwQZRKNDkw1nI475M,MY EYES,2.59e-06,0,0,251250,0.651,music,"hip-hop,chill"
0.552,119.476,0.765,-7.524,0.193,0.492,"Metro Boomin, Travis Scott, Young Thug",4,0.309,82,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),0.0,0,1,194787,0.175,music,"arabic,modern"
0.622,130.001,0.847,-6.747,0.285,0.22,Gunna,4,0.0903,82,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,4rXLjWdF2ZZpXCVTfWcshS,fukumean,0.0,0,1,125040,0.119,music,"arabic,modern"
0.578,199.997,0.734,-4.147,0.113,0.88,"W Sound, Blessd, Ovy On The Drums",4,0.295,82,spotify:track:13BDiikG6y5o5cQTK0HpW6,13BDiikG6y5o5cQTK0HpW6,Soltera - W Sound 01,0.000242,1,1,142022,0.155,music,"latin,modern"
0.802,124.022,0.721,-5.797,0.694,0.724,"Pitbull, Ne-Yo",4,0.0583,82,spotify:track:2bJvI42r8EF3wxjOuDav4r,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,0.0,1,1,229360,0.0921,music,"pop,throwback"
0.668,90.969,0.646,-5.203,0.212,0.64,Mark Ambor,4,0.0282,82,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,5uQ7de4EWjb3rkcFxyEOpu,Belong Together,0.0,1,2,148318,0.491,music,"pop,mainstream"
0.787,109.939,0.734,-3.951,0.312,0.672,LISA,4,0.116,82,spotify:track:5G345YEhvleYxQLfYUlEFv,5G345YEhvleYxQLfYUlEFv,Moonlit Floor (Kiss Me),0.0,0,5,155757,0.126,music,"pop,mainstream"
0.835,125.983,0.527,-5.298,0.249,0.654,Avicii,4,0.0433,82,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,0ct6r3EGTcMLPtrXHDvVjc,The Nights,0.0,1,6,176658,0.0166,music,"electronic,modern"
0.823,128.035,0.646,-4.123,0.322,0.418,"Calvin Harris, Ellie Goulding",4,0.0394,82,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),0.0,0,2,227267,0.213,music,"electronic,modern"
0.754,149.789,0.752,-6.684,0.0486,0.755,Shawn Mendes,4,0.0615,82,spotify:track:5jsw9uXEGuKyJzs0boZ1bT,5jsw9uXEGuKyJzs0boZ1bT,Stitches,0.0,1,1,206880,0.0151,music,"pop,soft"
0.717,88.969,0.595,-4.803,0.108,0.547,Red Hot Chili Peppers,4,0.0295,82,spotify:track:1G391cbiT3v3Cywg8T7DM1,1G391cbiT3v3Cywg8T7DM1,Scar Tissue,0.00274,1,0,215907,0.0779,music,"rock,alternative"
0.603,97.994,0.712,-5.52,0.115,0.67,Luke Combs,4,0.0262,82,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,0.0,1,8,265493,0.186,music,"pop,soft"
0.417,138.178,0.209,-8.74,0.113,0.124,Coldplay,4,0.0338,82,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,0.00196,1,3,295533,0.164,music,"pop,soft"
0.457,146.04,0.592,-6.081,0.146,0.225,XXXTENTACION,4,0.0603,82,spotify:track:2ZRo7axmMPeSVUvDbGkJah,2ZRo7axmMPeSVUvDbGkJah,Hope,0.000331,0,9,110886,0.661,music,"gaming,modern"
0.792,100.011,0.687,-2.749,0.167,0.671,"Marshmello, Bastille",4,0.0452,82,spotify:track:7BqHUALzNBTanL6OvsqmC1,7BqHUALzNBTanL6OvsqmC1,Happier,0.0,1,5,214290,0.191,music,"gaming,modern"
0.727,130.035,0.887,-4.318,0.213,0.932,Gunna,4,0.135,82,spotify:track:6EUcP55GlbmsmCzfL2vxtZ,6EUcP55GlbmsmCzfL2vxtZ,on one tonight,1.16e-06,0,4,90760,0.381,music,"gaming,modern"
0.522,89.96,0.755,-4.368,0.0685,0.925,"Post Malone, Swae Lee",4,0.0575,82,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,0.0,1,2,157560,0.533,music,"gaming,modern"
0.646,176.088,0.756,-5.795,0.108,0.429,"J Balvin, Bad Bunny",4,0.319,82,spotify:track:0fea68AdmYNygeTGI4RC18,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,1.81e-05,1,7,242573,0.152,music,"latin,reggaeton"
0.701,175.95,0.73,-5.885,0.151,0.785,Maluma,4,0.106,82,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,6DUdDIRgLqCGq1DwkNWQTN,Borro Cassette,0.0,0,5,207307,0.132,music,"latin,reggaeton"
0.737,91.986,0.708,-4.045,0.0955,0.607,Myke Towers,4,0.0436,82,spotify:track:7ABLbnD53cQK00mhcaOUVG,7ABLbnD53cQK00mhcaOUVG,LALA,0.00162,1,1,197920,0.0739,music,"latin,reggaeton"
0.446,123.596,0.743,-7.807,0.337,0.278,The White Stripes,4,0.0683,82,spotify:track:3dPQuX8Gs42Y7b454ybpMR,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,0.118,0,4,232107,0.0039,music,"rock,classic"
0.942,148.723,0.527,-5.64,0.188,0.495,Bruce Springsteen,4,0.0366,82,spotify:track:7FwBtcecmlpc1sLySPXeGE,7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,0.0,0,1,241307,0.0115,music,"rock,80s"
0.807,114.742,0.729,-6.492,0.319,0.765,"Timbaland, Keri Hilson, D.O.E.",4,0.0936,82,spotify:track:2bLqfJjuC5syrsgDsZfGmn,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,0.75,1,6,179120,0.181,music,"pop,throwback"
0.963,129.992,0.581,-4.087,0.139,0.788,"Pitbull, Kesha",4,0.0981,82,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,3cHyrEgdyYRjgJKSOiOtcS,Timber,0.0,1,11,204160,0.0295,music,"pop,throwback"
0.862,95.051,0.712,-4.612,0.093,0.809,Maroon 5,4,0.0378,82,spotify:track:6ECp64rv50XVz93WvxXMGF,6ECp64rv50XVz93WvxXMGF,This Love,0.0,0,5,206200,0.0525,music,"pop,soft"
0.327,91.05,0.775,-7.241,0.0821,0.595,Maroon 5,4,0.0557,82,spotify:track:4cktbXiXOapiLBMprHFErI,4cktbXiXOapiLBMprHFErI,Memories,0.0,1,11,189486,0.841,music,"pop,soft"
